"","leto","drzava","drzavljanstvo","spol","stevilo"
"15616",2011,"Croatia","Netherlands","Females",1
"15617",2011,"Croatia","Austria","Males",29
"15618",2011,"Croatia","Austria","Females",13
"15619",2011,"Croatia","Poland","Males",1
"15620",2011,"Croatia","Poland","Females",8
"15621",2011,"Croatia","Portugal","Males",0
"15622",2011,"Croatia","Portugal","Females",0
"15623",2011,"Croatia","Romania","Males",3
"15624",2011,"Croatia","Romania","Females",4
"15625",2011,"Croatia","Slovenia","Males",34
"15626",2011,"Croatia","Slovenia","Females",30
"15627",2011,"Croatia","Slovakia","Males",3
"15628",2011,"Croatia","Slovakia","Females",3
"15629",2011,"Croatia","Finland","Males",0
"15630",2011,"Croatia","Finland","Females",0
"15631",2011,"Croatia","Sweden","Males",11
"15632",2011,"Croatia","Sweden","Females",20
"15633",2011,"Croatia","United Kingdom","Males",5
"15634",2011,"Croatia","United Kingdom","Females",2
"15635",2011,"Croatia","Iceland","Males",0
"15636",2011,"Croatia","Iceland","Females",0
"15637",2011,"Croatia","Liechtenstein","Males",0
"15638",2011,"Croatia","Liechtenstein","Females",0
"15639",2011,"Croatia","Norway","Males",1
"15640",2011,"Croatia","Norway","Females",1
"15641",2011,"Croatia","Switzerland","Males",3
"15642",2011,"Croatia","Switzerland","Females",1
"15643",2011,"Croatia","Former Yugoslav Republic of Macedonia, the","Males",36
"15644",2011,"Croatia","Former Yugoslav Republic of Macedonia, the","Females",37
"15645",2011,"Croatia","Turkey","Males",2
"15646",2011,"Croatia","Turkey","Females",0
"15647",2011,"Croatia","Andorra","Males",0
"15648",2011,"Croatia","Andorra","Females",0
"15649",2011,"Croatia","Albania","Males",0
"15650",2011,"Croatia","Albania","Females",0
"15651",2011,"Croatia","Bosnia and Herzegovina","Males",361
"15652",2011,"Croatia","Bosnia and Herzegovina","Females",498
"15653",2011,"Croatia","Belarus","Males",0
"15654",2011,"Croatia","Belarus","Females",4
"15655",2011,"Croatia","Faroes (DK)","Males",0
"15656",2011,"Croatia","Faroes (DK)","Females",0
"15657",2011,"Croatia","Guernsey","Males",0
"15658",2011,"Croatia","Guernsey","Females",0
"15659",2011,"Croatia","Gibraltar (UK)","Males",0
"15660",2011,"Croatia","Gibraltar (UK)","Females",0
"15661",2011,"Croatia","Isle of Man","Males",0
"15662",2011,"Croatia","Isle of Man","Females",0
"15663",2011,"Croatia","Jersey","Males",0
"15664",2011,"Croatia","Jersey","Females",0
"15665",2011,"Croatia","Monaco","Males",0
"15666",2011,"Croatia","Monaco","Females",0
"15667",2011,"Croatia","Moldova","Males",0
"15668",2011,"Croatia","Moldova","Females",5
"15669",2011,"Croatia","Montenegro","Males",5
"15670",2011,"Croatia","Montenegro","Females",12
"15671",2011,"Croatia","Serbia","Males",130
"15672",2011,"Croatia","Serbia","Females",164
"15673",2011,"Croatia","Russia","Males",5
"15674",2011,"Croatia","Russia","Females",10
"15675",2011,"Croatia","San Marino","Males",0
"15676",2011,"Croatia","San Marino","Females",0
"15677",2011,"Croatia","Ukraine","Males",1
"15678",2011,"Croatia","Ukraine","Females",6
"15679",2011,"Croatia","Vatican City State","Males",0
"15680",2011,"Croatia","Vatican City State","Females",0
"15681",2011,"Croatia","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",0
"15682",2011,"Croatia","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"15683",2011,"Croatia","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"15684",2011,"Croatia","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"15685",2011,"Croatia","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"15686",2011,"Croatia","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"15687",2011,"Croatia","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"15688",2011,"Croatia","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"15689",2011,"Croatia","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"15690",2011,"Croatia","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"15691",2011,"Croatia","Recognised non-citizens","Males",0
"15692",2011,"Croatia","Recognised non-citizens","Females",0
"15693",2011,"Croatia","Other european countries (aggregate changing according to the context)","Males",NA
"15694",2011,"Croatia","Other european countries (aggregate changing according to the context)","Females",NA
"15695",2011,"Italy","Europe","Males",8745
"15696",2011,"Italy","Europe","Females",12759
"15697",2011,"Italy","Belgium","Males",10
"15698",2011,"Italy","Belgium","Females",20
"15699",2011,"Italy","Bulgaria","Males",104
"15700",2011,"Italy","Bulgaria","Females",206
"15701",2011,"Italy","Czech Republic","Males",9
"15702",2011,"Italy","Czech Republic","Females",80
"15703",2011,"Italy","Denmark","Males",0
"15704",2011,"Italy","Denmark","Females",1
"15705",2011,"Italy","Germany (until 1990 former territory of the FRG)","Males",67
"15706",2011,"Italy","Germany (until 1990 former territory of the FRG)","Females",105
"15707",2011,"Italy","Estonia","Males",2
"15708",2011,"Italy","Estonia","Females",7
"15709",2011,"Italy","Ireland","Males",9
"15710",2011,"Italy","Ireland","Females",5
"15711",2011,"Italy","Greece","Males",29
"15712",2011,"Italy","Greece","Females",24
"15713",2011,"Italy","Spain","Males",7
"15714",2011,"Italy","Spain","Females",30
"15715",2011,"Italy","France","Males",67
"15716",2011,"Italy","France","Females",110
"15717",2011,"Italy","Croatia","Males",186
"15718",2011,"Italy","Croatia","Females",273
"15719",2011,"Italy","Italy","Males",0
"15720",2011,"Italy","Italy","Females",0
"15721",2011,"Italy","Cyprus","Males",0
"15722",2011,"Italy","Cyprus","Females",1
"15723",2011,"Italy","Latvia","Males",1
"15724",2011,"Italy","Latvia","Females",23
"15725",2011,"Italy","Lithuania","Males",1
"15726",2011,"Italy","Lithuania","Females",7
"15727",2011,"Italy","Luxembourg","Males",0
"15728",2011,"Italy","Luxembourg","Females",1
"15729",2011,"Italy","Hungary","Males",13
"15730",2011,"Italy","Hungary","Females",50
"15731",2011,"Italy","Malta","Males",0
"15732",2011,"Italy","Malta","Females",11
"15733",2011,"Italy","Netherlands","Males",11
"15734",2011,"Italy","Netherlands","Females",18
"15735",2011,"Italy","Austria","Males",7
"15736",2011,"Italy","Austria","Females",12
"15737",2011,"Italy","Poland","Males",174
"15738",2011,"Italy","Poland","Females",886
"15739",2011,"Italy","Portugal","Males",16
"15740",2011,"Italy","Portugal","Females",21
"15741",2011,"Italy","Romania","Males",1201
"15742",2011,"Italy","Romania","Females",2720
"15743",2011,"Italy","Slovenia","Males",9
"15744",2011,"Italy","Slovenia","Females",22
"15745",2011,"Italy","Slovakia","Males",14
"15746",2011,"Italy","Slovakia","Females",82
"15747",2011,"Italy","Finland","Males",3
"15748",2011,"Italy","Finland","Females",15
"15749",2011,"Italy","Sweden","Males",8
"15750",2011,"Italy","Sweden","Females",12
"15751",2011,"Italy","United Kingdom","Males",36
"15752",2011,"Italy","United Kingdom","Females",46
"15753",2011,"Italy","Iceland","Males",0
"15754",2011,"Italy","Iceland","Females",0
"15755",2011,"Italy","Liechtenstein","Males",0
"15756",2011,"Italy","Liechtenstein","Females",0
"15757",2011,"Italy","Norway","Males",0
"15758",2011,"Italy","Norway","Females",0
"15759",2011,"Italy","Switzerland","Males",40
"15760",2011,"Italy","Switzerland","Females",48
"15761",2011,"Italy","Former Yugoslav Republic of Macedonia, the","Males",721
"15762",2011,"Italy","Former Yugoslav Republic of Macedonia, the","Females",420
"15763",2011,"Italy","Turkey","Males",107
"15764",2011,"Italy","Turkey","Females",86
"15765",2011,"Italy","Andorra","Males",0
"15766",2011,"Italy","Andorra","Females",0
"15767",2011,"Italy","Albania","Males",4441
"15768",2011,"Italy","Albania","Females",3660
"15769",2011,"Italy","Bosnia and Herzegovina","Males",318
"15770",2011,"Italy","Bosnia and Herzegovina","Females",295
"15771",2011,"Italy","Belarus","Males",19
"15772",2011,"Italy","Belarus","Females",189
"15773",2011,"Italy","Faroes (DK)","Males",0
"15774",2011,"Italy","Faroes (DK)","Females",0
"15775",2011,"Italy","Guernsey","Males",0
"15776",2011,"Italy","Guernsey","Females",0
"15777",2011,"Italy","Gibraltar (UK)","Males",0
"15778",2011,"Italy","Gibraltar (UK)","Females",0
"15779",2011,"Italy","Isle of Man","Males",0
"15780",2011,"Italy","Isle of Man","Females",0
"15781",2011,"Italy","Jersey","Males",0
"15782",2011,"Italy","Jersey","Females",0
"15783",2011,"Italy","Monaco","Males",0
"15784",2011,"Italy","Monaco","Females",0
"15785",2011,"Italy","Moldova","Males",102
"15786",2011,"Italy","Moldova","Females",744
"15787",2011,"Italy","Montenegro","Males",23
"15788",2011,"Italy","Montenegro","Females",26
"15789",2011,"Italy","Serbia","Males",584
"15790",2011,"Italy","Serbia","Females",519
"15791",2011,"Italy","Russia","Males",75
"15792",2011,"Italy","Russia","Females",813
"15793",2011,"Italy","San Marino","Males",4
"15794",2011,"Italy","San Marino","Females",4
"15795",2011,"Italy","Ukraine","Males",133
"15796",2011,"Italy","Ukraine","Females",1066
"15797",2011,"Italy","Vatican City State","Males",0
"15798",2011,"Italy","Vatican City State","Females",0
"15799",2011,"Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",194
"15800",2011,"Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",99
"15801",2011,"Italy","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"15802",2011,"Italy","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"15803",2011,"Italy","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"15804",2011,"Italy","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",2
"15805",2011,"Italy","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"15806",2011,"Italy","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"15807",2011,"Italy","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"15808",2011,"Italy","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"15809",2011,"Italy","Recognised non-citizens","Males",0
"15810",2011,"Italy","Recognised non-citizens","Females",0
"15811",2011,"Italy","Other european countries (aggregate changing according to the context)","Males",NA
"15812",2011,"Italy","Other european countries (aggregate changing according to the context)","Females",NA
"15813",2011,"Cyprus","Europe","Males",709
"15814",2011,"Cyprus","Europe","Females",867
"15815",2011,"Cyprus","Belgium","Males",1
"15816",2011,"Cyprus","Belgium","Females",2
"15817",2011,"Cyprus","Bulgaria","Males",6
"15818",2011,"Cyprus","Bulgaria","Females",14
"15819",2011,"Cyprus","Czech Republic","Males",0
"15820",2011,"Cyprus","Czech Republic","Females",2
"15821",2011,"Cyprus","Denmark","Males",1
"15822",2011,"Cyprus","Denmark","Females",0
"15823",2011,"Cyprus","Germany (until 1990 former territory of the FRG)","Males",0
"15824",2011,"Cyprus","Germany (until 1990 former territory of the FRG)","Females",1
"15825",2011,"Cyprus","Estonia","Males",0
"15826",2011,"Cyprus","Estonia","Females",0
"15827",2011,"Cyprus","Ireland","Males",2
"15828",2011,"Cyprus","Ireland","Females",1
"15829",2011,"Cyprus","Greece","Males",283
"15830",2011,"Cyprus","Greece","Females",267
"15831",2011,"Cyprus","Spain","Males",0
"15832",2011,"Cyprus","Spain","Females",0
"15833",2011,"Cyprus","France","Males",2
"15834",2011,"Cyprus","France","Females",6
"15835",2011,"Cyprus","Croatia","Males",0
"15836",2011,"Cyprus","Croatia","Females",0
"15837",2011,"Cyprus","Italy","Males",1
"15838",2011,"Cyprus","Italy","Females",3
"15839",2011,"Cyprus","Cyprus","Males",0
"15840",2011,"Cyprus","Cyprus","Females",0
"15841",2011,"Cyprus","Latvia","Males",0
"15842",2011,"Cyprus","Latvia","Females",1
"15843",2011,"Cyprus","Lithuania","Males",0
"15844",2011,"Cyprus","Lithuania","Females",0
"15845",2011,"Cyprus","Luxembourg","Males",0
"15846",2011,"Cyprus","Luxembourg","Females",0
"15847",2011,"Cyprus","Hungary","Males",0
"15848",2011,"Cyprus","Hungary","Females",2
"15849",2011,"Cyprus","Malta","Males",0
"15850",2011,"Cyprus","Malta","Females",0
"15851",2011,"Cyprus","Netherlands","Males",0
"15852",2011,"Cyprus","Netherlands","Females",1
"15853",2011,"Cyprus","Austria","Males",0
"15854",2011,"Cyprus","Austria","Females",3
"15855",2011,"Cyprus","Poland","Males",0
"15856",2011,"Cyprus","Poland","Females",2
"15857",2011,"Cyprus","Portugal","Males",2
"15858",2011,"Cyprus","Portugal","Females",1
"15859",2011,"Cyprus","Romania","Males",3
"15860",2011,"Cyprus","Romania","Females",25
"15861",2011,"Cyprus","Slovenia","Males",0
"15862",2011,"Cyprus","Slovenia","Females",0
"15863",2011,"Cyprus","Slovakia","Males",0
"15864",2011,"Cyprus","Slovakia","Females",0
"15865",2011,"Cyprus","Finland","Males",0
"15866",2011,"Cyprus","Finland","Females",0
"15867",2011,"Cyprus","Sweden","Males",0
"15868",2011,"Cyprus","Sweden","Females",0
"15869",2011,"Cyprus","United Kingdom","Males",143
"15870",2011,"Cyprus","United Kingdom","Females",189
"15871",2011,"Cyprus","Iceland","Males",0
"15872",2011,"Cyprus","Iceland","Females",0
"15873",2011,"Cyprus","Liechtenstein","Males",0
"15874",2011,"Cyprus","Liechtenstein","Females",0
"15875",2011,"Cyprus","Norway","Males",0
"15876",2011,"Cyprus","Norway","Females",0
"15877",2011,"Cyprus","Switzerland","Males",1
"15878",2011,"Cyprus","Switzerland","Females",0
"15879",2011,"Cyprus","Former Yugoslav Republic of Macedonia, the","Males",5
"15880",2011,"Cyprus","Former Yugoslav Republic of Macedonia, the","Females",12
"15881",2011,"Cyprus","Turkey","Males",162
"15882",2011,"Cyprus","Turkey","Females",139
"15883",2011,"Cyprus","Andorra","Males",0
"15884",2011,"Cyprus","Andorra","Females",0
"15885",2011,"Cyprus","Albania","Males",5
"15886",2011,"Cyprus","Albania","Females",5
"15887",2011,"Cyprus","Bosnia and Herzegovina","Males",0
"15888",2011,"Cyprus","Bosnia and Herzegovina","Females",0
"15889",2011,"Cyprus","Belarus","Males",4
"15890",2011,"Cyprus","Belarus","Females",9
"15891",2011,"Cyprus","Faroes (DK)","Males",0
"15892",2011,"Cyprus","Faroes (DK)","Females",0
"15893",2011,"Cyprus","Guernsey","Males",0
"15894",2011,"Cyprus","Guernsey","Females",0
"15895",2011,"Cyprus","Gibraltar (UK)","Males",0
"15896",2011,"Cyprus","Gibraltar (UK)","Females",0
"15897",2011,"Cyprus","Isle of Man","Males",0
"15898",2011,"Cyprus","Isle of Man","Females",0
"15899",2011,"Cyprus","Jersey","Males",0
"15900",2011,"Cyprus","Jersey","Females",0
"15901",2011,"Cyprus","Monaco","Males",0
"15902",2011,"Cyprus","Monaco","Females",0
"15903",2011,"Cyprus","Moldova","Males",6
"15904",2011,"Cyprus","Moldova","Females",23
"15905",2011,"Cyprus","Montenegro","Males",1
"15906",2011,"Cyprus","Montenegro","Females",0
"15907",2011,"Cyprus","Serbia","Males",2
"15908",2011,"Cyprus","Serbia","Females",9
"15909",2011,"Cyprus","Russia","Males",66
"15910",2011,"Cyprus","Russia","Females",104
"15911",2011,"Cyprus","San Marino","Males",0
"15912",2011,"Cyprus","San Marino","Females",0
"15913",2011,"Cyprus","Ukraine","Males",13
"15914",2011,"Cyprus","Ukraine","Females",46
"15915",2011,"Cyprus","Vatican City State","Males",0
"15916",2011,"Cyprus","Vatican City State","Females",0
"15917",2011,"Cyprus","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",0
"15918",2011,"Cyprus","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"15919",2011,"Cyprus","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"15920",2011,"Cyprus","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"15921",2011,"Cyprus","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"15922",2011,"Cyprus","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"15923",2011,"Cyprus","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"15924",2011,"Cyprus","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"15925",2011,"Cyprus","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"15926",2011,"Cyprus","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"15927",2011,"Cyprus","Recognised non-citizens","Males",0
"15928",2011,"Cyprus","Recognised non-citizens","Females",0
"15929",2011,"Cyprus","Other european countries (aggregate changing according to the context)","Males",NA
"15930",2011,"Cyprus","Other european countries (aggregate changing according to the context)","Females",NA
"15931",2011,"Latvia","Europe","Males",1181
"15932",2011,"Latvia","Europe","Females",1265
"15933",2011,"Latvia","Belgium","Males",NA
"15934",2011,"Latvia","Belgium","Females",NA
"15935",2011,"Latvia","Bulgaria","Males",NA
"15936",2011,"Latvia","Bulgaria","Females",NA
"15937",2011,"Latvia","Czech Republic","Males",NA
"15938",2011,"Latvia","Czech Republic","Females",NA
"15939",2011,"Latvia","Denmark","Males",NA
"15940",2011,"Latvia","Denmark","Females",NA
"15941",2011,"Latvia","Germany (until 1990 former territory of the FRG)","Males",NA
"15942",2011,"Latvia","Germany (until 1990 former territory of the FRG)","Females",NA
"15943",2011,"Latvia","Estonia","Males",NA
"15944",2011,"Latvia","Estonia","Females",NA
"15945",2011,"Latvia","Ireland","Males",NA
"15946",2011,"Latvia","Ireland","Females",NA
"15947",2011,"Latvia","Greece","Males",NA
"15948",2011,"Latvia","Greece","Females",NA
"15949",2011,"Latvia","Spain","Males",NA
"15950",2011,"Latvia","Spain","Females",NA
"15951",2011,"Latvia","France","Males",NA
"15952",2011,"Latvia","France","Females",NA
"15953",2011,"Latvia","Croatia","Males",NA
"15954",2011,"Latvia","Croatia","Females",NA
"15955",2011,"Latvia","Italy","Males",NA
"15956",2011,"Latvia","Italy","Females",NA
"15957",2011,"Latvia","Cyprus","Males",NA
"15958",2011,"Latvia","Cyprus","Females",NA
"15959",2011,"Latvia","Latvia","Males",NA
"15960",2011,"Latvia","Latvia","Females",NA
"15961",2011,"Latvia","Lithuania","Males",2
"15962",2011,"Latvia","Lithuania","Females",1
"15963",2011,"Latvia","Luxembourg","Males",NA
"15964",2011,"Latvia","Luxembourg","Females",NA
"15965",2011,"Latvia","Hungary","Males",NA
"15966",2011,"Latvia","Hungary","Females",NA
"15967",2011,"Latvia","Malta","Males",NA
"15968",2011,"Latvia","Malta","Females",NA
"15969",2011,"Latvia","Netherlands","Males",NA
"15970",2011,"Latvia","Netherlands","Females",NA
"15971",2011,"Latvia","Austria","Males",NA
"15972",2011,"Latvia","Austria","Females",NA
"15973",2011,"Latvia","Poland","Males",NA
"15974",2011,"Latvia","Poland","Females",NA
"15975",2011,"Latvia","Portugal","Males",NA
"15976",2011,"Latvia","Portugal","Females",NA
"15977",2011,"Latvia","Romania","Males",NA
"15978",2011,"Latvia","Romania","Females",NA
"15979",2011,"Latvia","Slovenia","Males",NA
"15980",2011,"Latvia","Slovenia","Females",NA
"15981",2011,"Latvia","Slovakia","Males",NA
"15982",2011,"Latvia","Slovakia","Females",NA
"15983",2011,"Latvia","Finland","Males",NA
"15984",2011,"Latvia","Finland","Females",NA
"15985",2011,"Latvia","Sweden","Males",NA
"15986",2011,"Latvia","Sweden","Females",NA
"15987",2011,"Latvia","United Kingdom","Males",NA
"15988",2011,"Latvia","United Kingdom","Females",NA
"15989",2011,"Latvia","Iceland","Males",NA
"15990",2011,"Latvia","Iceland","Females",NA
"15991",2011,"Latvia","Liechtenstein","Males",NA
"15992",2011,"Latvia","Liechtenstein","Females",NA
"15993",2011,"Latvia","Norway","Males",NA
"15994",2011,"Latvia","Norway","Females",NA
"15995",2011,"Latvia","Switzerland","Males",NA
"15996",2011,"Latvia","Switzerland","Females",NA
"15997",2011,"Latvia","Former Yugoslav Republic of Macedonia, the","Males",NA
"15998",2011,"Latvia","Former Yugoslav Republic of Macedonia, the","Females",NA
"15999",2011,"Latvia","Turkey","Males",NA
"16000",2011,"Latvia","Turkey","Females",NA
"16001",2011,"Latvia","Andorra","Males",NA
"16002",2011,"Latvia","Andorra","Females",NA
"16003",2011,"Latvia","Albania","Males",NA
"16004",2011,"Latvia","Albania","Females",NA
"16005",2011,"Latvia","Bosnia and Herzegovina","Males",NA
"16006",2011,"Latvia","Bosnia and Herzegovina","Females",NA
"16007",2011,"Latvia","Belarus","Males",5
"16008",2011,"Latvia","Belarus","Females",7
"16009",2011,"Latvia","Faroes (DK)","Males",NA
"16010",2011,"Latvia","Faroes (DK)","Females",NA
"16011",2011,"Latvia","Guernsey","Males",NA
"16012",2011,"Latvia","Guernsey","Females",NA
"16013",2011,"Latvia","Gibraltar (UK)","Males",NA
"16014",2011,"Latvia","Gibraltar (UK)","Females",NA
"16015",2011,"Latvia","Isle of Man","Males",NA
"16016",2011,"Latvia","Isle of Man","Females",NA
"16017",2011,"Latvia","Jersey","Males",NA
"16018",2011,"Latvia","Jersey","Females",NA
"16019",2011,"Latvia","Monaco","Males",NA
"16020",2011,"Latvia","Monaco","Females",NA
"16021",2011,"Latvia","Moldova","Males",NA
"16022",2011,"Latvia","Moldova","Females",NA
"16023",2011,"Latvia","Montenegro","Males",NA
"16024",2011,"Latvia","Montenegro","Females",NA
"16025",2011,"Latvia","Serbia","Males",NA
"16026",2011,"Latvia","Serbia","Females",NA
"16027",2011,"Latvia","Russia","Males",23
"16028",2011,"Latvia","Russia","Females",26
"16029",2011,"Latvia","San Marino","Males",NA
"16030",2011,"Latvia","San Marino","Females",NA
"16031",2011,"Latvia","Ukraine","Males",5
"16032",2011,"Latvia","Ukraine","Females",8
"16033",2011,"Latvia","Vatican City State","Males",NA
"16034",2011,"Latvia","Vatican City State","Females",NA
"16035",2011,"Latvia","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",NA
"16036",2011,"Latvia","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",NA
"16037",2011,"Latvia","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",NA
"16038",2011,"Latvia","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",NA
"16039",2011,"Latvia","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",NA
"16040",2011,"Latvia","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",NA
"16041",2011,"Latvia","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",NA
"16042",2011,"Latvia","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",NA
"16043",2011,"Latvia","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",NA
"16044",2011,"Latvia","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",NA
"16045",2011,"Latvia","Recognised non-citizens","Males",1146
"16046",2011,"Latvia","Recognised non-citizens","Females",1223
"16047",2011,"Latvia","Other european countries (aggregate changing according to the context)","Males",NA
"16048",2011,"Latvia","Other european countries (aggregate changing according to the context)","Females",NA
"16049",2011,"Lithuania","Europe","Males",41
"16050",2011,"Lithuania","Europe","Females",61
"16051",2011,"Lithuania","Belgium","Males",1
"16052",2011,"Lithuania","Belgium","Females",0
"16053",2011,"Lithuania","Bulgaria","Males",0
"16054",2011,"Lithuania","Bulgaria","Females",0
"16055",2011,"Lithuania","Czech Republic","Males",0
"16056",2011,"Lithuania","Czech Republic","Females",0
"16057",2011,"Lithuania","Denmark","Males",0
"16058",2011,"Lithuania","Denmark","Females",0
"16059",2011,"Lithuania","Germany (until 1990 former territory of the FRG)","Males",0
"16060",2011,"Lithuania","Germany (until 1990 former territory of the FRG)","Females",0
"16061",2011,"Lithuania","Estonia","Males",0
"16062",2011,"Lithuania","Estonia","Females",0
"16063",2011,"Lithuania","Ireland","Males",0
"16064",2011,"Lithuania","Ireland","Females",0
"16065",2011,"Lithuania","Greece","Males",0
"16066",2011,"Lithuania","Greece","Females",0
"16067",2011,"Lithuania","Spain","Males",0
"16068",2011,"Lithuania","Spain","Females",0
"16069",2011,"Lithuania","France","Males",0
"16070",2011,"Lithuania","France","Females",0
"16071",2011,"Lithuania","Croatia","Males",0
"16072",2011,"Lithuania","Croatia","Females",0
"16073",2011,"Lithuania","Italy","Males",0
"16074",2011,"Lithuania","Italy","Females",0
"16075",2011,"Lithuania","Cyprus","Males",0
"16076",2011,"Lithuania","Cyprus","Females",0
"16077",2011,"Lithuania","Latvia","Males",1
"16078",2011,"Lithuania","Latvia","Females",0
"16079",2011,"Lithuania","Lithuania","Males",0
"16080",2011,"Lithuania","Lithuania","Females",0
"16081",2011,"Lithuania","Luxembourg","Males",0
"16082",2011,"Lithuania","Luxembourg","Females",0
"16083",2011,"Lithuania","Hungary","Males",0
"16084",2011,"Lithuania","Hungary","Females",0
"16085",2011,"Lithuania","Malta","Males",0
"16086",2011,"Lithuania","Malta","Females",0
"16087",2011,"Lithuania","Netherlands","Males",0
"16088",2011,"Lithuania","Netherlands","Females",0
"16089",2011,"Lithuania","Austria","Males",0
"16090",2011,"Lithuania","Austria","Females",0
"16091",2011,"Lithuania","Poland","Males",1
"16092",2011,"Lithuania","Poland","Females",0
"16093",2011,"Lithuania","Portugal","Males",0
"16094",2011,"Lithuania","Portugal","Females",0
"16095",2011,"Lithuania","Romania","Males",0
"16096",2011,"Lithuania","Romania","Females",0
"16097",2011,"Lithuania","Slovenia","Males",0
"16098",2011,"Lithuania","Slovenia","Females",0
"16099",2011,"Lithuania","Slovakia","Males",0
"16100",2011,"Lithuania","Slovakia","Females",0
"16101",2011,"Lithuania","Finland","Males",0
"16102",2011,"Lithuania","Finland","Females",0
"16103",2011,"Lithuania","Sweden","Males",0
"16104",2011,"Lithuania","Sweden","Females",0
"16105",2011,"Lithuania","United Kingdom","Males",0
"16106",2011,"Lithuania","United Kingdom","Females",0
"16107",2011,"Lithuania","Iceland","Males",0
"16108",2011,"Lithuania","Iceland","Females",0
"16109",2011,"Lithuania","Liechtenstein","Males",0
"16110",2011,"Lithuania","Liechtenstein","Females",0
"16111",2011,"Lithuania","Norway","Males",0
"16112",2011,"Lithuania","Norway","Females",0
"16113",2011,"Lithuania","Switzerland","Males",0
"16114",2011,"Lithuania","Switzerland","Females",0
"16115",2011,"Lithuania","Former Yugoslav Republic of Macedonia, the","Males",0
"16116",2011,"Lithuania","Former Yugoslav Republic of Macedonia, the","Females",0
"16117",2011,"Lithuania","Turkey","Males",0
"16118",2011,"Lithuania","Turkey","Females",0
"16119",2011,"Lithuania","Andorra","Males",0
"16120",2011,"Lithuania","Andorra","Females",0
"16121",2011,"Lithuania","Albania","Males",0
"16122",2011,"Lithuania","Albania","Females",0
"16123",2011,"Lithuania","Bosnia and Herzegovina","Males",0
"16124",2011,"Lithuania","Bosnia and Herzegovina","Females",0
"16125",2011,"Lithuania","Belarus","Males",4
"16126",2011,"Lithuania","Belarus","Females",8
"16127",2011,"Lithuania","Faroes (DK)","Males",NA
"16128",2011,"Lithuania","Faroes (DK)","Females",NA
"16129",2011,"Lithuania","Guernsey","Males",0
"16130",2011,"Lithuania","Guernsey","Females",0
"16131",2011,"Lithuania","Gibraltar (UK)","Males",NA
"16132",2011,"Lithuania","Gibraltar (UK)","Females",NA
"16133",2011,"Lithuania","Isle of Man","Males",0
"16134",2011,"Lithuania","Isle of Man","Females",0
"16135",2011,"Lithuania","Jersey","Males",0
"16136",2011,"Lithuania","Jersey","Females",0
"16137",2011,"Lithuania","Monaco","Males",0
"16138",2011,"Lithuania","Monaco","Females",0
"16139",2011,"Lithuania","Moldova","Males",0
