"","leto","drzava","drzavljanstvo","spol","stevilo"
"17678",2011,"Hungary","Monaco","Females",0
"17679",2011,"Hungary","Moldova","Males",16
"17680",2011,"Hungary","Moldova","Females",18
"17681",2011,"Hungary","Montenegro","Males",13
"17682",2011,"Hungary","Montenegro","Females",11
"17683",2011,"Hungary","Serbia","Males",509
"17684",2011,"Hungary","Serbia","Females",337
"17685",2011,"Hungary","Russia","Males",164
"17686",2011,"Hungary","Russia","Females",270
"17687",2011,"Hungary","San Marino","Males",0
"17688",2011,"Hungary","San Marino","Females",0
"17689",2011,"Hungary","Ukraine","Males",721
"17690",2011,"Hungary","Ukraine","Females",559
"17691",2011,"Hungary","Vatican City State","Males",0
"17692",2011,"Hungary","Vatican City State","Females",0
"17693",2011,"Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",0
"17694",2011,"Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"17695",2011,"Hungary","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"17696",2011,"Hungary","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"17697",2011,"Hungary","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"17698",2011,"Hungary","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"17699",2011,"Hungary","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"17700",2011,"Hungary","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"17701",2011,"Hungary","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"17702",2011,"Hungary","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"17703",2011,"Hungary","Recognised non-citizens","Males",0
"17704",2011,"Hungary","Recognised non-citizens","Females",0
"17705",2011,"Hungary","Other european countries (aggregate changing according to the context)","Males",NA
"17706",2011,"Hungary","Other european countries (aggregate changing according to the context)","Females",NA
"17707",2011,"Malta","Belgium","Males",NA
"17708",2011,"Malta","Belgium","Females",NA
"17709",2011,"Malta","Bulgaria","Males",NA
"17710",2011,"Malta","Bulgaria","Females",NA
"17711",2011,"Malta","Czech Republic","Males",NA
"17712",2011,"Malta","Czech Republic","Females",NA
"17713",2011,"Malta","Denmark","Males",NA
"17714",2011,"Malta","Denmark","Females",NA
"17715",2011,"Malta","Germany (until 1990 former territory of the FRG)","Males",NA
"17716",2011,"Malta","Germany (until 1990 former territory of the FRG)","Females",NA
"17717",2011,"Malta","Estonia","Males",NA
"17718",2011,"Malta","Estonia","Females",NA
"17719",2011,"Malta","Ireland","Males",NA
"17720",2011,"Malta","Ireland","Females",NA
"17721",2011,"Malta","Greece","Males",NA
"17722",2011,"Malta","Greece","Females",NA
"17723",2011,"Malta","Spain","Males",NA
"17724",2011,"Malta","Spain","Females",NA
"17725",2011,"Malta","France","Males",NA
"17726",2011,"Malta","France","Females",NA
"17727",2011,"Malta","Croatia","Males",NA
"17728",2011,"Malta","Croatia","Females",NA
"17729",2011,"Malta","Italy","Males",NA
"17730",2011,"Malta","Italy","Females",NA
"17731",2011,"Malta","Cyprus","Males",NA
"17732",2011,"Malta","Cyprus","Females",NA
"17733",2011,"Malta","Latvia","Males",NA
"17734",2011,"Malta","Latvia","Females",NA
"17735",2011,"Malta","Lithuania","Males",NA
"17736",2011,"Malta","Lithuania","Females",NA
"17737",2011,"Malta","Luxembourg","Males",NA
"17738",2011,"Malta","Luxembourg","Females",NA
"17739",2011,"Malta","Hungary","Males",NA
"17740",2011,"Malta","Hungary","Females",NA
"17741",2011,"Malta","Netherlands","Males",NA
"17742",2011,"Malta","Netherlands","Females",NA
"17743",2011,"Malta","Austria","Males",NA
"17744",2011,"Malta","Austria","Females",NA
"17745",2011,"Malta","Poland","Males",NA
"17746",2011,"Malta","Poland","Females",NA
"17747",2011,"Malta","Portugal","Males",NA
"17748",2011,"Malta","Portugal","Females",NA
"17749",2011,"Malta","Romania","Males",NA
"17750",2011,"Malta","Romania","Females",NA
"17751",2011,"Malta","Slovenia","Males",NA
"17752",2011,"Malta","Slovenia","Females",NA
"17753",2011,"Malta","Slovakia","Males",NA
"17754",2011,"Malta","Slovakia","Females",NA
"17755",2011,"Malta","Finland","Males",NA
"17756",2011,"Malta","Finland","Females",NA
"17757",2011,"Malta","Sweden","Males",NA
"17758",2011,"Malta","Sweden","Females",NA
"17759",2011,"Malta","United Kingdom","Males",NA
"17760",2011,"Malta","United Kingdom","Females",NA
"17761",2011,"Malta","Iceland","Males",NA
"17762",2011,"Malta","Iceland","Females",NA
"17763",2011,"Malta","Liechtenstein","Males",NA
"17764",2011,"Malta","Liechtenstein","Females",NA
"17765",2011,"Malta","Norway","Males",NA
"17766",2011,"Malta","Norway","Females",NA
"17767",2011,"Malta","Switzerland","Males",NA
"17768",2011,"Malta","Switzerland","Females",NA
"17769",2011,"Malta","Former Yugoslav Republic of Macedonia, the","Males",NA
"17770",2011,"Malta","Former Yugoslav Republic of Macedonia, the","Females",NA
"17771",2011,"Malta","Turkey","Males",NA
"17772",2011,"Malta","Turkey","Females",NA
"17773",2011,"Malta","Andorra","Males",NA
"17774",2011,"Malta","Andorra","Females",NA
"17775",2011,"Malta","Albania","Males",NA
"17776",2011,"Malta","Albania","Females",NA
"17777",2011,"Malta","Bosnia and Herzegovina","Males",NA
"17778",2011,"Malta","Bosnia and Herzegovina","Females",NA
"17779",2011,"Malta","Belarus","Males",NA
"17780",2011,"Malta","Belarus","Females",NA
"17781",2011,"Malta","Faroes (DK)","Males",NA
"17782",2011,"Malta","Faroes (DK)","Females",NA
"17783",2011,"Malta","Guernsey","Males",NA
"17784",2011,"Malta","Guernsey","Females",NA
"17785",2011,"Malta","Gibraltar (UK)","Males",NA
"17786",2011,"Malta","Gibraltar (UK)","Females",NA
"17787",2011,"Malta","Isle of Man","Males",NA
"17788",2011,"Malta","Isle of Man","Females",NA
"17789",2011,"Malta","Jersey","Males",NA
"17790",2011,"Malta","Jersey","Females",NA
"17791",2011,"Malta","Monaco","Males",NA
"17792",2011,"Malta","Monaco","Females",NA
"17793",2011,"Malta","Moldova","Males",NA
"17794",2011,"Malta","Moldova","Females",NA
"17795",2011,"Malta","Montenegro","Males",NA
"17796",2011,"Malta","Montenegro","Females",NA
"17797",2011,"Malta","Serbia","Males",NA
"17798",2011,"Malta","Serbia","Females",NA
"17799",2011,"Malta","Russia","Males",NA
"17800",2011,"Malta","Russia","Females",NA
"17801",2011,"Malta","San Marino","Males",NA
"17802",2011,"Malta","San Marino","Females",NA
"17803",2011,"Malta","Ukraine","Males",NA
"17804",2011,"Malta","Ukraine","Females",NA
"17805",2011,"Malta","Vatican City State","Males",NA
"17806",2011,"Malta","Vatican City State","Females",NA
"17807",2011,"Malta","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",NA
"17808",2011,"Malta","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",NA
"17809",2011,"Malta","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",NA
"17810",2011,"Malta","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",NA
"17811",2011,"Malta","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",NA
"17812",2011,"Malta","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",NA
"17813",2011,"Malta","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",NA
"17814",2011,"Malta","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",NA
"17815",2011,"Malta","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",NA
"17816",2011,"Malta","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",NA
"17817",2011,"Malta","Recognised non-citizens","Males",NA
"17818",2011,"Malta","Recognised non-citizens","Females",NA
"17819",2011,"Malta","Other european countries (aggregate changing according to the context)","Males",NA
"17820",2011,"Malta","Other european countries (aggregate changing according to the context)","Females",NA
"17821",2011,"Netherlands","Belgium","Males",932
"17822",2011,"Netherlands","Belgium","Females",910
"17823",2011,"Netherlands","Bulgaria","Males",1734
"17824",2011,"Netherlands","Bulgaria","Females",1592
"17825",2011,"Netherlands","Czech Republic","Males",176
"17826",2011,"Netherlands","Czech Republic","Females",246
"17827",2011,"Netherlands","Denmark","Males",159
"17828",2011,"Netherlands","Denmark","Females",146
"17829",2011,"Netherlands","Germany (until 1990 former territory of the FRG)","Males",3452
"17830",2011,"Netherlands","Germany (until 1990 former territory of the FRG)","Females",4136
"17831",2011,"Netherlands","Estonia","Males",75
"17832",2011,"Netherlands","Estonia","Females",106
"17833",2011,"Netherlands","Ireland","Males",363
"17834",2011,"Netherlands","Ireland","Females",244
"17835",2011,"Netherlands","Greece","Males",1141
"17836",2011,"Netherlands","Greece","Females",913
"17837",2011,"Netherlands","Spain","Males",1280
"17838",2011,"Netherlands","Spain","Females",1226
"17839",2011,"Netherlands","France","Males",1119
"17840",2011,"Netherlands","France","Females",968
"17841",2011,"Netherlands","Croatia","Males",46
"17842",2011,"Netherlands","Croatia","Females",73
"17843",2011,"Netherlands","Italy","Males",1346
"17844",2011,"Netherlands","Italy","Females",852
"17845",2011,"Netherlands","Cyprus","Males",38
"17846",2011,"Netherlands","Cyprus","Females",29
"17847",2011,"Netherlands","Latvia","Males",367
"17848",2011,"Netherlands","Latvia","Females",423
"17849",2011,"Netherlands","Lithuania","Males",469
"17850",2011,"Netherlands","Lithuania","Females",522
"17851",2011,"Netherlands","Luxembourg","Males",21
"17852",2011,"Netherlands","Luxembourg","Females",26
"17853",2011,"Netherlands","Hungary","Males",946
"17854",2011,"Netherlands","Hungary","Females",958
"17855",2011,"Netherlands","Malta","Males",13
"17856",2011,"Netherlands","Malta","Females",12
"17857",2011,"Netherlands","Austria","Males",169
"17858",2011,"Netherlands","Austria","Females",176
"17859",2011,"Netherlands","Poland","Males",7669
"17860",2011,"Netherlands","Poland","Females",7012
"17861",2011,"Netherlands","Portugal","Males",892
"17862",2011,"Netherlands","Portugal","Females",683
"17863",2011,"Netherlands","Romania","Males",783
"17864",2011,"Netherlands","Romania","Females",1030
"17865",2011,"Netherlands","Slovenia","Males",59
"17866",2011,"Netherlands","Slovenia","Females",62
"17867",2011,"Netherlands","Slovakia","Males",362
"17868",2011,"Netherlands","Slovakia","Females",305
"17869",2011,"Netherlands","Finland","Males",128
"17870",2011,"Netherlands","Finland","Females",231
"17871",2011,"Netherlands","Sweden","Males",245
"17872",2011,"Netherlands","Sweden","Females",275
"17873",2011,"Netherlands","United Kingdom","Males",2071
"17874",2011,"Netherlands","United Kingdom","Females",1440
"17875",2011,"Netherlands","Iceland","Males",30
"17876",2011,"Netherlands","Iceland","Females",35
"17877",2011,"Netherlands","Liechtenstein","Males",0
"17878",2011,"Netherlands","Liechtenstein","Females",0
"17879",2011,"Netherlands","Norway","Males",134
"17880",2011,"Netherlands","Norway","Females",142
"17881",2011,"Netherlands","Switzerland","Males",115
"17882",2011,"Netherlands","Switzerland","Females",135
"17883",2011,"Netherlands","Former Yugoslav Republic of Macedonia, the","Males",37
"17884",2011,"Netherlands","Former Yugoslav Republic of Macedonia, the","Females",68
"17885",2011,"Netherlands","Turkey","Males",1732
"17886",2011,"Netherlands","Turkey","Females",1177
"17887",2011,"Netherlands","Andorra","Males",0
"17888",2011,"Netherlands","Andorra","Females",1
"17889",2011,"Netherlands","Albania","Males",46
"17890",2011,"Netherlands","Albania","Females",40
"17891",2011,"Netherlands","Bosnia and Herzegovina","Males",88
"17892",2011,"Netherlands","Bosnia and Herzegovina","Females",79
"17893",2011,"Netherlands","Belarus","Males",38
"17894",2011,"Netherlands","Belarus","Females",80
"17895",2011,"Netherlands","Faroes (DK)","Males",0
"17896",2011,"Netherlands","Faroes (DK)","Females",0
"17897",2011,"Netherlands","Guernsey","Males",0
"17898",2011,"Netherlands","Guernsey","Females",0
"17899",2011,"Netherlands","Gibraltar (UK)","Males",0
"17900",2011,"Netherlands","Gibraltar (UK)","Females",0
"17901",2011,"Netherlands","Isle of Man","Males",0
"17902",2011,"Netherlands","Isle of Man","Females",0
"17903",2011,"Netherlands","Jersey","Males",0
"17904",2011,"Netherlands","Jersey","Females",0
"17905",2011,"Netherlands","Monaco","Males",0
"17906",2011,"Netherlands","Monaco","Females",3
"17907",2011,"Netherlands","Moldova","Males",16
"17908",2011,"Netherlands","Moldova","Females",33
"17909",2011,"Netherlands","Montenegro","Males",5
"17910",2011,"Netherlands","Montenegro","Females",11
"17911",2011,"Netherlands","Serbia","Males",96
"17912",2011,"Netherlands","Serbia","Females",122
"17913",2011,"Netherlands","Russia","Males",303
"17914",2011,"Netherlands","Russia","Females",714
"17915",2011,"Netherlands","San Marino","Males",0
"17916",2011,"Netherlands","San Marino","Females",0
"17917",2011,"Netherlands","Ukraine","Males",154
"17918",2011,"Netherlands","Ukraine","Females",344
"17919",2011,"Netherlands","Vatican City State","Males",0
"17920",2011,"Netherlands","Vatican City State","Females",0
"17921",2011,"Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",NA
"17922",2011,"Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",NA
"17923",2011,"Netherlands","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"17924",2011,"Netherlands","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"17925",2011,"Netherlands","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"17926",2011,"Netherlands","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"17927",2011,"Netherlands","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"17928",2011,"Netherlands","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",1
"17929",2011,"Netherlands","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",2
"17930",2011,"Netherlands","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"17931",2011,"Netherlands","Recognised non-citizens","Males",0
"17932",2011,"Netherlands","Recognised non-citizens","Females",0
"17933",2011,"Netherlands","Other european countries (aggregate changing according to the context)","Males",NA
"17934",2011,"Netherlands","Other european countries (aggregate changing according to the context)","Females",NA
"17935",2011,"Austria","Belgium","Males",107
"17936",2011,"Austria","Belgium","Females",86
"17937",2011,"Austria","Bulgaria","Males",998
"17938",2011,"Austria","Bulgaria","Females",1084
"17939",2011,"Austria","Czech Republic","Males",435
"17940",2011,"Austria","Czech Republic","Females",501
"17941",2011,"Austria","Denmark","Males",48
"17942",2011,"Austria","Denmark","Females",44
"17943",2011,"Austria","Germany (until 1990 former territory of the FRG)","Males",7386
"17944",2011,"Austria","Germany (until 1990 former territory of the FRG)","Females",6608
"17945",2011,"Austria","Estonia","Males",19
"17946",2011,"Austria","Estonia","Females",40
"17947",2011,"Austria","Ireland","Males",90
"17948",2011,"Austria","Ireland","Females",62
"17949",2011,"Austria","Greece","Males",340
"17950",2011,"Austria","Greece","Females",197
"17951",2011,"Austria","Spain","Males",341
"17952",2011,"Austria","Spain","Females",298
"17953",2011,"Austria","France","Males",352
"17954",2011,"Austria","France","Females",300
"17955",2011,"Austria","Croatia","Males",518
"17956",2011,"Austria","Croatia","Females",485
"17957",2011,"Austria","Italy","Males",1053
"17958",2011,"Austria","Italy","Females",694
"17959",2011,"Austria","Cyprus","Males",8
"17960",2011,"Austria","Cyprus","Females",7
"17961",2011,"Austria","Latvia","Males",82
"17962",2011,"Austria","Latvia","Females",128
"17963",2011,"Austria","Lithuania","Males",83
"17964",2011,"Austria","Lithuania","Females",124
"17965",2011,"Austria","Luxembourg","Males",28
"17966",2011,"Austria","Luxembourg","Females",22
"17967",2011,"Austria","Hungary","Males",3019
"17968",2011,"Austria","Hungary","Females",2990
"17969",2011,"Austria","Malta","Males",4
"17970",2011,"Austria","Malta","Females",4
"17971",2011,"Austria","Netherlands","Males",321
"17972",2011,"Austria","Netherlands","Females",260
"17973",2011,"Austria","Poland","Males",2743
"17974",2011,"Austria","Poland","Females",1927
"17975",2011,"Austria","Portugal","Males",229
"17976",2011,"Austria","Portugal","Females",102
"17977",2011,"Austria","Romania","Males",3780
"17978",2011,"Austria","Romania","Females",4003
"17979",2011,"Austria","Slovenia","Males",632
"17980",2011,"Austria","Slovenia","Females",350
"17981",2011,"Austria","Slovakia","Males",1450
"17982",2011,"Austria","Slovakia","Females",2125
"17983",2011,"Austria","Finland","Males",56
"17984",2011,"Austria","Finland","Females",73
"17985",2011,"Austria","Sweden","Males",98
"17986",2011,"Austria","Sweden","Females",108
"17987",2011,"Austria","United Kingdom","Males",506
"17988",2011,"Austria","United Kingdom","Females",310
"17989",2011,"Austria","Iceland","Males",15
"17990",2011,"Austria","Iceland","Females",20
"17991",2011,"Austria","Liechtenstein","Males",8
"17992",2011,"Austria","Liechtenstein","Females",3
"17993",2011,"Austria","Norway","Males",24
"17994",2011,"Austria","Norway","Females",32
"17995",2011,"Austria","Switzerland","Males",220
"17996",2011,"Austria","Switzerland","Females",208
"17997",2011,"Austria","Former Yugoslav Republic of Macedonia, the","Males",295
"17998",2011,"Austria","Former Yugoslav Republic of Macedonia, the","Females",221
"17999",2011,"Austria","Turkey","Males",1614
"18000",2011,"Austria","Turkey","Females",1128
"18001",2011,"Austria","Andorra","Males",0
"18002",2011,"Austria","Andorra","Females",0
"18003",2011,"Austria","Albania","Males",63
"18004",2011,"Austria","Albania","Females",76
"18005",2011,"Austria","Bosnia and Herzegovina","Males",1108
"18006",2011,"Austria","Bosnia and Herzegovina","Females",1061
"18007",2011,"Austria","Belarus","Males",34
"18008",2011,"Austria","Belarus","Females",68
"18009",2011,"Austria","Faroes (DK)","Males",0
"18010",2011,"Austria","Faroes (DK)","Females",0
"18011",2011,"Austria","Guernsey","Males",0
"18012",2011,"Austria","Guernsey","Females",0
"18013",2011,"Austria","Gibraltar (UK)","Males",0
"18014",2011,"Austria","Gibraltar (UK)","Females",0
"18015",2011,"Austria","Isle of Man","Males",0
"18016",2011,"Austria","Isle of Man","Females",0
"18017",2011,"Austria","Jersey","Males",0
"18018",2011,"Austria","Jersey","Females",0
"18019",2011,"Austria","Monaco","Males",0
"18020",2011,"Austria","Monaco","Females",0
"18021",2011,"Austria","Moldova","Males",37
"18022",2011,"Austria","Moldova","Females",54
"18023",2011,"Austria","Montenegro","Males",27
"18024",2011,"Austria","Montenegro","Females",29
"18025",2011,"Austria","Serbia","Males",1565
"18026",2011,"Austria","Serbia","Females",1372
"18027",2011,"Austria","Russia","Males",720
"18028",2011,"Austria","Russia","Females",1108
"18029",2011,"Austria","San Marino","Males",0
"18030",2011,"Austria","San Marino","Females",0
"18031",2011,"Austria","Ukraine","Males",203
"18032",2011,"Austria","Ukraine","Females",477
"18033",2011,"Austria","Vatican City State","Males",0
"18034",2011,"Austria","Vatican City State","Females",0
"18035",2011,"Austria","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",0
"18036",2011,"Austria","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"18037",2011,"Austria","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"18038",2011,"Austria","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"18039",2011,"Austria","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"18040",2011,"Austria","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"18041",2011,"Austria","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"18042",2011,"Austria","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"18043",2011,"Austria","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"18044",2011,"Austria","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"18045",2011,"Austria","Recognised non-citizens","Males",0
"18046",2011,"Austria","Recognised non-citizens","Females",0
"18047",2011,"Austria","Other european countries (aggregate changing according to the context)","Males",NA
"18048",2011,"Austria","Other european countries (aggregate changing according to the context)","Females",NA
"18049",2011,"Poland","Belgium","Males",NA
"18050",2011,"Poland","Belgium","Females",NA
"18051",2011,"Poland","Bulgaria","Males",NA
"18052",2011,"Poland","Bulgaria","Females",NA
"18053",2011,"Poland","Czech Republic","Males",NA
"18054",2011,"Poland","Czech Republic","Females",NA
"18055",2011,"Poland","Denmark","Males",NA
"18056",2011,"Poland","Denmark","Females",NA
"18057",2011,"Poland","Germany (until 1990 former territory of the FRG)","Males",NA
"18058",2011,"Poland","Germany (until 1990 former territory of the FRG)","Females",NA
"18059",2011,"Poland","Estonia","Males",NA
"18060",2011,"Poland","Estonia","Females",NA
"18061",2011,"Poland","Ireland","Males",NA
"18062",2011,"Poland","Ireland","Females",NA
"18063",2011,"Poland","Greece","Males",NA
"18064",2011,"Poland","Greece","Females",NA
"18065",2011,"Poland","Spain","Males",NA
"18066",2011,"Poland","Spain","Females",NA
"18067",2011,"Poland","France","Males",NA
"18068",2011,"Poland","France","Females",NA
"18069",2011,"Poland","Croatia","Males",NA
"18070",2011,"Poland","Croatia","Females",NA
"18071",2011,"Poland","Italy","Males",NA
"18072",2011,"Poland","Italy","Females",NA
"18073",2011,"Poland","Cyprus","Males",NA
"18074",2011,"Poland","Cyprus","Females",NA
"18075",2011,"Poland","Latvia","Males",NA
"18076",2011,"Poland","Latvia","Females",NA
"18077",2011,"Poland","Lithuania","Males",NA
"18078",2011,"Poland","Lithuania","Females",NA
"18079",2011,"Poland","Luxembourg","Males",NA
"18080",2011,"Poland","Luxembourg","Females",NA
"18081",2011,"Poland","Hungary","Males",NA
"18082",2011,"Poland","Hungary","Females",NA
"18083",2011,"Poland","Malta","Males",NA
"18084",2011,"Poland","Malta","Females",NA
"18085",2011,"Poland","Netherlands","Males",NA
"18086",2011,"Poland","Netherlands","Females",NA
"18087",2011,"Poland","Austria","Males",NA
"18088",2011,"Poland","Austria","Females",NA
"18089",2011,"Poland","Portugal","Males",NA
"18090",2011,"Poland","Portugal","Females",NA
"18091",2011,"Poland","Romania","Males",NA
"18092",2011,"Poland","Romania","Females",NA
"18093",2011,"Poland","Slovenia","Males",NA
"18094",2011,"Poland","Slovenia","Females",NA
"18095",2011,"Poland","Slovakia","Males",NA
"18096",2011,"Poland","Slovakia","Females",NA
"18097",2011,"Poland","Finland","Males",NA
"18098",2011,"Poland","Finland","Females",NA
"18099",2011,"Poland","Sweden","Males",NA
"18100",2011,"Poland","Sweden","Females",NA
"18101",2011,"Poland","United Kingdom","Males",NA
"18102",2011,"Poland","United Kingdom","Females",NA
"18103",2011,"Poland","Iceland","Males",NA
"18104",2011,"Poland","Iceland","Females",NA
"18105",2011,"Poland","Liechtenstein","Males",NA
"18106",2011,"Poland","Liechtenstein","Females",NA
"18107",2011,"Poland","Norway","Males",NA
"18108",2011,"Poland","Norway","Females",NA
"18109",2011,"Poland","Switzerland","Males",NA
"18110",2011,"Poland","Switzerland","Females",NA
"18111",2011,"Poland","Former Yugoslav Republic of Macedonia, the","Males",NA
"18112",2011,"Poland","Former Yugoslav Republic of Macedonia, the","Females",NA
"18113",2011,"Poland","Turkey","Males",NA
"18114",2011,"Poland","Turkey","Females",NA
"18115",2011,"Poland","Andorra","Males",NA
"18116",2011,"Poland","Andorra","Females",NA
"18117",2011,"Poland","Albania","Males",NA
"18118",2011,"Poland","Albania","Females",NA
"18119",2011,"Poland","Bosnia and Herzegovina","Males",NA
"18120",2011,"Poland","Bosnia and Herzegovina","Females",NA
"18121",2011,"Poland","Belarus","Males",NA
"18122",2011,"Poland","Belarus","Females",NA
"18123",2011,"Poland","Faroes (DK)","Males",NA
"18124",2011,"Poland","Faroes (DK)","Females",NA
"18125",2011,"Poland","Guernsey","Males",NA
"18126",2011,"Poland","Guernsey","Females",NA
"18127",2011,"Poland","Gibraltar (UK)","Males",NA
"18128",2011,"Poland","Gibraltar (UK)","Females",NA
"18129",2011,"Poland","Isle of Man","Males",NA
"18130",2011,"Poland","Isle of Man","Females",NA
"18131",2011,"Poland","Jersey","Males",NA
"18132",2011,"Poland","Jersey","Females",NA
"18133",2011,"Poland","Monaco","Males",NA
"18134",2011,"Poland","Monaco","Females",NA
"18135",2011,"Poland","Moldova","Males",NA
"18136",2011,"Poland","Moldova","Females",NA
"18137",2011,"Poland","Montenegro","Males",NA
"18138",2011,"Poland","Montenegro","Females",NA
"18139",2011,"Poland","Serbia","Males",NA
"18140",2011,"Poland","Serbia","Females",NA
"18141",2011,"Poland","Russia","Males",NA
"18142",2011,"Poland","Russia","Females",NA
"18143",2011,"Poland","San Marino","Males",NA
"18144",2011,"Poland","San Marino","Females",NA
"18145",2011,"Poland","Ukraine","Males",NA
"18146",2011,"Poland","Ukraine","Females",NA
"18147",2011,"Poland","Vatican City State","Males",NA
"18148",2011,"Poland","Vatican City State","Females",NA
"18149",2011,"Poland","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",NA
"18150",2011,"Poland","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",NA
"18151",2011,"Poland","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",NA
"18152",2011,"Poland","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",NA
"18153",2011,"Poland","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",NA
"18154",2011,"Poland","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",NA
"18155",2011,"Poland","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",NA
"18156",2011,"Poland","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",NA
"18157",2011,"Poland","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",NA
"18158",2011,"Poland","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",NA
"18159",2011,"Poland","Recognised non-citizens","Males",NA
"18160",2011,"Poland","Recognised non-citizens","Females",NA
"18161",2011,"Poland","Other european countries (aggregate changing according to the context)","Males",NA
"18162",2011,"Poland","Other european countries (aggregate changing according to the context)","Females",NA
"18163",2011,"Portugal","Belgium","Males",NA
"18164",2011,"Portugal","Belgium","Females",NA
"18165",2011,"Portugal","Bulgaria","Males",NA
"18166",2011,"Portugal","Bulgaria","Females",NA
"18167",2011,"Portugal","Czech Republic","Males",NA
"18168",2011,"Portugal","Czech Republic","Females",NA
"18169",2011,"Portugal","Denmark","Males",NA
"18170",2011,"Portugal","Denmark","Females",NA
"18171",2011,"Portugal","Germany (until 1990 former territory of the FRG)","Males",NA
"18172",2011,"Portugal","Germany (until 1990 former territory of the FRG)","Females",NA
"18173",2011,"Portugal","Estonia","Males",NA
"18174",2011,"Portugal","Estonia","Females",NA
"18175",2011,"Portugal","Ireland","Males",NA
"18176",2011,"Portugal","Ireland","Females",NA
"18177",2011,"Portugal","Greece","Males",NA
"18178",2011,"Portugal","Greece","Females",NA
"18179",2011,"Portugal","Spain","Males",NA
"18180",2011,"Portugal","Spain","Females",NA
"18181",2011,"Portugal","France","Males",NA
"18182",2011,"Portugal","France","Females",NA
"18183",2011,"Portugal","Croatia","Males",NA
"18184",2011,"Portugal","Croatia","Females",NA
"18185",2011,"Portugal","Italy","Males",NA
"18186",2011,"Portugal","Italy","Females",NA
"18187",2011,"Portugal","Cyprus","Males",NA
"18188",2011,"Portugal","Cyprus","Females",NA
"18189",2011,"Portugal","Latvia","Males",NA
"18190",2011,"Portugal","Latvia","Females",NA
"18191",2011,"Portugal","Lithuania","Males",NA
"18192",2011,"Portugal","Lithuania","Females",NA
"18193",2011,"Portugal","Luxembourg","Males",NA
"18194",2011,"Portugal","Luxembourg","Females",NA
"18195",2011,"Portugal","Hungary","Males",NA
